call_id,Customer  Id,Call Type,Date Created Local,Created At Local,Call Started Local,Scheduled Start Date Local,Scheduled Start Time Local,Scheduled End Time Local,Status,Booking Title,Booked By Staff Id,Staff First Joined Activity Timestamps Local,Staff Joined Activities Timestamps Local,Staff Joined Count,Staff Left Activities Timestamps UTC,Customer Joined Count,Customer Joined Activities Timestamps UTC,Customer Left Activities Timestamps UTC,Customer Enabled Video,Call Result,Call Duration (Sec),Staff Score,Avg Customer Rating (Overall),"Rating Question ""How Was The Stream Quality""","Rating Question ""Did you find your rep helpful?""","Rating Question ""How likely are you to use this service again""?",purchase_made_after_call,purchase_value_usd,timestamp of checkout,days_between_call_and_purchase
9087044,,BOOKING,16/03/2021,16/03/2021 16:34,,17/03/2021,17/03/2021 16:45,17/03/2021 16:55,ENDED,Live expert booking - All Goods,22337,17/03/2021 16:44,17/03/2021 16:44,1,17/03/2021 16:50,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9132468,,BOOKING,18/03/2021,18/03/2021 12:30,,19/03/2021,19/03/2021 12:30,19/03/2021 12:40,ENDED,Live expert booking - All Goods,21998,19/03/2021 12:24,19/03/2021 12:24,1,19/03/2021 12:37,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9138579,,BOOKING,18/03/2021,18/03/2021 15:06,,19/03/2021,19/03/2021 15:15,19/03/2021 15:25,ENDED,Live expert booking - All Goods,21556,19/03/2021 15:16,19/03/2021 15:16,1,19/03/2021 15:18,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9171771,,BOOKING,19/03/2021,19/03/2021 17:27,,20/03/2021,20/03/2021 17:30,20/03/2021 17:40,ENDED,Live expert booking - All Goods,21998,20/03/2021 17:24,"2021-03-20 17:24:25, 2021-03-20 17:39:09",2,"2021-03-20 17:39:05, 2021-03-20 17:39:23",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9204505,,BOOKING,20/03/2021,20/03/2021 21:55,,22/03/2021,22/03/2021 14:00,22/03/2021 14:10,ENDED,Live expert booking - All Goods,22337,22/03/2021 13:59,22/03/2021 13:59,1,22/03/2021 14:06,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9209726,,BOOKING,21/03/2021,21/03/2021 12:07,,23/03/2021,23/03/2021 19:45,23/03/2021 19:55,ENDED,Live expert booking - All Goods,21998,23/03/2021 19:19,"2021-03-23 19:19:13, 2021-03-23 19:39:39",2,"2021-03-23 19:19:20, 2021-03-23 19:54:35",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9217589,,BOOKING,21/03/2021,21/03/2021 16:52,,22/03/2021,22/03/2021 18:45,22/03/2021 18:55,ENDED,Live expert booking - All Goods,21998,22/03/2021 18:38,22/03/2021 18:38,1,22/03/2021 18:50,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9231101,,BOOKING,22/03/2021,22/03/2021 12:28,,23/03/2021,23/03/2021 12:30,23/03/2021 12:40,ENDED,Live expert booking - All Goods,22017,23/03/2021 12:28,23/03/2021 12:28,1,23/03/2021 12:37,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9252244,,BOOKING,22/03/2021,22/03/2021 22:15,,24/03/2021,24/03/2021 19:30,24/03/2021 19:40,ENDED,Live expert booking - All Goods,22017,24/03/2021 18:46,24/03/2021 18:46,1,24/03/2021 18:55,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9269839,ut8p4t7b-aj4n-axyy-9czl-r4fejog3zfp9,BOOKING,23/03/2021,23/03/2021 15:56,,24/03/2021,24/03/2021 16:15,24/03/2021 16:25,ENDED,Live expert booking - All Goods,22337,24/03/2021 16:15,24/03/2021 16:15,1,24/03/2021 16:24,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9285940,,BOOKING,24/03/2021,24/03/2021 10:33,,25/03/2021,25/03/2021 11:15,25/03/2021 11:25,ENDED,Live expert booking - All Goods,21557,25/03/2021 11:14,25/03/2021 11:14,1,25/03/2021 11:20,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9286006,,BOOKING,24/03/2021,24/03/2021 10:35,,25/03/2021,25/03/2021 11:45,25/03/2021 11:55,ENDED,Live expert booking - All Goods,21557,25/03/2021 11:45,25/03/2021 11:45,1,25/03/2021 11:50,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9364490,,BOOKING,26/03/2021,26/03/2021 16:00,,27/03/2021,27/03/2021 16:15,27/03/2021 16:25,ENDED,Live expert booking - All Goods,22017,27/03/2021 16:12,27/03/2021 16:12,1,27/03/2021 16:21,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9367672,,BOOKING,26/03/2021,26/03/2021 17:06,,27/03/2021,27/03/2021 17:30,27/03/2021 17:40,ENDED,Live expert booking - All Goods,22017,27/03/2021 17:26,27/03/2021 17:26,1,27/03/2021 17:40,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9374648,,BOOKING,26/03/2021,26/03/2021 20:01,,28/03/2021,28/03/2021 12:30,28/03/2021 12:40,ENDED,Live expert booking - All Goods,22017,28/03/2021 12:32,"2021-03-28 12:32:48, 2021-03-28 12:33:23, 2021-03-28 12:33:42",3,"2021-03-28 12:33:21, 2021-03-28 12:33:26, 2021-03-28 12:38:58",0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9406899,,BOOKING,27/03/2021,27/03/2021 21:47,,29/03/2021,29/03/2021 10:15,29/03/2021 10:25,ENDED,Live expert booking - All Goods,21998,29/03/2021 10:15,29/03/2021 10:15,1,29/03/2021 10:24,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9464292,,BOOKING,29/03/2021,29/03/2021 22:21,,31/03/2021,31/03/2021 10:15,31/03/2021 10:25,ENDED,Live expert booking - All Goods,21557,31/03/2021 10:14,31/03/2021 10:14,1,31/03/2021 10:20,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9534195,,BOOKING,01/04/2021,01/04/2021 15:13,,02/04/2021,02/04/2021 15:15,02/04/2021 15:25,ENDED,Live expert booking - All Goods,22613,02/04/2021 15:16,"2021-04-02 15:16:20, 2021-04-02 15:18:13",2,"2021-04-02 15:18:08, 2021-04-02 15:21:27",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9536411,,BOOKING,01/04/2021,01/04/2021 16:15,,02/04/2021,02/04/2021 17:00,02/04/2021 17:10,ENDED,Live expert booking - All Goods,21556,02/04/2021 17:00,"2021-04-02 17:00:41, 2021-04-02 17:54:45",2,"2021-04-02 17:02:57, 2021-04-02 17:54:47",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9543582,,BOOKING,01/04/2021,01/04/2021 21:05,,06/04/2021,06/04/2021 10:30,06/04/2021 11:00,ENDED,Live expert booking - All Goods,21557,06/04/2021 10:30,06/04/2021 10:30,1,06/04/2021 10:36,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9545551,,BOOKING,02/04/2021,02/04/2021 01:47,,03/04/2021,03/04/2021 14:00,03/04/2021 14:10,ENDED,Live expert booking - All Goods,21998,03/04/2021 13:56,03/04/2021 13:56,1,03/04/2021 14:07,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9545846,,BOOKING,02/04/2021,02/04/2021 05:40,,03/04/2021,03/04/2021 18:00,03/04/2021 18:10,ENDED,Live expert booking - All Goods,21998,03/04/2021 17:55,"2021-04-03 17:55:24, 2021-04-03 18:06:52",2,"2021-04-03 18:06:35, 2021-04-03 18:07:28",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9565493,,BOOKING,02/04/2021,02/04/2021 19:17,,05/04/2021,05/04/2021 10:15,05/04/2021 10:35,ENDED,Live expert booking - All Goods,21998,05/04/2021 10:15,05/04/2021 10:15,1,05/04/2021 10:22,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9593011,,BOOKING,04/04/2021,04/04/2021 08:48,,05/04/2021,05/04/2021 10:30,05/04/2021 10:40,ENDED,Live expert booking - All Goods,22851,05/04/2021 10:30,05/04/2021 10:30,1,05/04/2021 10:38,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9593407,,BOOKING,04/04/2021,04/04/2021 10:34,,05/04/2021,05/04/2021 17:15,05/04/2021 17:25,ENDED,Live expert booking - All Goods,21998,05/04/2021 17:08,05/04/2021 17:08,1,05/04/2021 17:21,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9595254,,BOOKING,04/04/2021,04/04/2021 13:08,,05/04/2021,05/04/2021 13:15,05/04/2021 13:25,ENDED,Live expert booking - All Goods,22853,05/04/2021 13:14,05/04/2021 13:14,1,05/04/2021 13:26,0,,,0,Booking - Clerk joined consumer did not join,0,,,,,,NO,,,
9598516,,BOOKING,04/04/2021,04/04/2021 19:28,,06/04/2021,06/04/2021 12:00,06/04/2021 12:10,ENDED,Live expert booking - All Goods,22851,06/04/2021 11:41,06/04/2021 11:41,1,06/04/2021 11:43,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9598518,,BOOKING,04/04/2021,04/04/2021 19:29,,06/04/2021,06/04/2021 11:45,06/04/2021 11:55,ENDED,Live expert booking - All Goods,22854,06/04/2021 11:45,06/04/2021 11:45,1,06/04/2021 11:52,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9598883,,BOOKING,04/04/2021,04/04/2021 20:54,,06/04/2021,06/04/2021 10:15,06/04/2021 10:25,ENDED,Live expert booking - All Goods,22853,06/04/2021 10:15,"2021-04-06 10:15:55, 2021-04-06 10:17:41, 2021-04-06 10:24:45",3,"2021-04-06 10:24:39, 2021-04-06 10:27:02",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9598885,,BOOKING,04/04/2021,04/04/2021 20:55,,06/04/2021,06/04/2021 16:00,06/04/2021 16:10,ENDED,Live expert booking - All Goods,22017,06/04/2021 16:00,06/04/2021 16:00,1,06/04/2021 16:08,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9599159,,BOOKING,04/04/2021,04/04/2021 22:49,,06/04/2021,06/04/2021 11:15,06/04/2021 11:25,ENDED,Live expert booking - All Goods,22337,06/04/2021 11:19,06/04/2021 11:19,1,06/04/2021 11:22,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9621645,,BOOKING,05/04/2021,05/04/2021 20:00,,07/04/2021,07/04/2021 12:00,07/04/2021 12:10,ENDED,Live expert booking - All Goods,22851,07/04/2021 10:42,07/04/2021 10:42,1,07/04/2021 10:42,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9627873,,BOOKING,06/04/2021,06/04/2021 09:49,,10/04/2021,10/04/2021 12:00,10/04/2021 12:10,ENDED,Live expert booking - All Goods,21557,10/04/2021 11:59,"2021-04-10 11:59:24, 2021-04-10 12:05:59",2,"2021-04-10 12:05:49, 2021-04-10 12:06:24",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9655116,,BOOKING,06/04/2021,06/04/2021 21:46,,08/04/2021,08/04/2021 10:15,08/04/2021 10:25,ENDED,Live expert booking - All Goods,22853,08/04/2021 10:20,"2021-04-08 10:20:20, 2021-04-08 10:20:50",2,"2021-04-08 10:20:43, 2021-04-08 10:24:43",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9657948,3fe894du-q2f9-jl4a-5sle-z63vzzcx77k6,BOOKING,07/04/2021,07/04/2021 08:55,,09/04/2021,09/04/2021 10:15,09/04/2021 10:25,ENDED,Live expert booking - All Goods,22852,09/04/2021 10:04,"2021-04-09 10:04:39, 2021-04-09 10:15:18, 2021-04-09 10:19:04",3,"2021-04-09 10:04:43, 2021-04-09 10:19:00, 2021-04-09 10:21:26",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9686892,,BOOKING,07/04/2021,07/04/2021 22:54,,09/04/2021,09/04/2021 14:00,09/04/2021 14:15,ENDED,Live expert booking - All Goods,22852,09/04/2021 14:00,09/04/2021 14:00,1,09/04/2021 14:11,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9696144,,BOOKING,08/04/2021,08/04/2021 12:14,,09/04/2021,09/04/2021 12:15,09/04/2021 12:30,ENDED,Live expert booking - All Goods,22017,09/04/2021 12:10,09/04/2021 12:10,1,09/04/2021 12:23,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9710421,,BOOKING,08/04/2021,08/04/2021 18:29,,09/04/2021,09/04/2021 18:30,09/04/2021 18:45,ENDED,Live expert booking - All Goods,21998,09/04/2021 18:23,09/04/2021 18:23,1,09/04/2021 18:36,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9731069,,BOOKING,09/04/2021,09/04/2021 16:01,,12/04/2021,12/04/2021 11:00,12/04/2021 11:15,ENDED,Live expert booking - All Goods,22851,12/04/2021 10:44,12/04/2021 10:44,1,12/04/2021 11:11,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9739310,,BOOKING,09/04/2021,09/04/2021 22:46,,11/04/2021,11/04/2021 12:00,11/04/2021 12:10,ENDED,Live expert booking - All Goods,21998,11/04/2021 11:59,11/04/2021 11:59,1,11/04/2021 12:06,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9739714,,BOOKING,10/04/2021,10/04/2021 00:25,,13/04/2021,13/04/2021 11:45,13/04/2021 11:55,ENDED,Live expert booking - All Goods,22851,13/04/2021 11:42,13/04/2021 11:42,1,13/04/2021 11:50,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9758143,,BOOKING,10/04/2021,10/04/2021 17:43,,11/04/2021,11/04/2021 17:45,11/04/2021 17:55,ENDED,Live expert booking - All Goods,21998,11/04/2021 17:40,11/04/2021 17:40,1,11/04/2021 17:53,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9777832,,BOOKING,11/04/2021,11/04/2021 19:32,,15/04/2021,15/04/2021 11:15,15/04/2021 11:30,ENDED,Live expert booking - All Goods,21557,15/04/2021 11:00,15/04/2021 11:00,1,15/04/2021 11:05,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9778066,,BOOKING,11/04/2021,11/04/2021 19:51,,13/04/2021,13/04/2021 10:15,13/04/2021 10:25,ENDED,Live expert booking - All Goods,22852,13/04/2021 10:16,13/04/2021 10:16,1,13/04/2021 10:22,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9780904,,BOOKING,12/04/2021,12/04/2021 07:20,,13/04/2021,13/04/2021 10:15,13/04/2021 10:25,ENDED,Live expert booking - All Goods,21557,13/04/2021 10:17,13/04/2021 10:17,1,13/04/2021 10:21,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9799060,,BOOKING,12/04/2021,12/04/2021 16:32,,13/04/2021,13/04/2021 16:30,13/04/2021 16:45,ENDED,Live expert booking - All Goods,21998,13/04/2021 16:24,"2021-04-13 16:24:41, 2021-04-13 16:31:39",2,"2021-04-13 16:31:34, 2021-04-13 16:37:45",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9801063,,BOOKING,12/04/2021,12/04/2021 17:28,,14/04/2021,14/04/2021 10:30,14/04/2021 10:40,ENDED,Live expert booking - All Goods,22853,14/04/2021 10:28,14/04/2021 10:28,1,14/04/2021 10:38,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9806826,,BOOKING,12/04/2021,12/04/2021 22:21,,14/04/2021,14/04/2021 10:15,14/04/2021 10:25,ENDED,Live expert booking - All Goods,22851,14/04/2021 10:11,14/04/2021 10:11,1,14/04/2021 10:26,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9830755,,BOOKING,13/04/2021,13/04/2021 21:35,,15/04/2021,15/04/2021 12:00,15/04/2021 12:10,ENDED,Live expert booking - All Goods,21557,15/04/2021 11:59,15/04/2021 11:59,1,15/04/2021 12:06,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9845309,,BOOKING,14/04/2021,14/04/2021 15:18,,16/04/2021,16/04/2021 10:45,16/04/2021 10:55,ENDED,Live expert booking - All Goods,22853,16/04/2021 10:48,16/04/2021 10:48,1,16/04/2021 11:01,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9852332,,BOOKING,14/04/2021,14/04/2021 19:58,,16/04/2021,16/04/2021 10:15,16/04/2021 10:25,ENDED,Live expert booking - All Goods,22853,16/04/2021 10:14,16/04/2021 10:14,1,16/04/2021 10:25,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9860857,,BOOKING,15/04/2021,15/04/2021 11:13,,16/04/2021,16/04/2021 11:15,16/04/2021 11:25,ENDED,Live expert booking - All Goods,22852,16/04/2021 12:00,"2021-04-16 12:00:57, 2021-04-16 12:17:22",2,"2021-04-16 12:01:55, 2021-04-16 12:17:24",0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9865092,,BOOKING,15/04/2021,15/04/2021 13:19,,16/04/2021,16/04/2021 16:00,16/04/2021 16:10,ENDED,Live expert booking - All Goods,21556,16/04/2021 17:19,16/04/2021 17:19,1,16/04/2021 17:19,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9913889,,BOOKING,17/04/2021,17/04/2021 17:21,,18/04/2021,18/04/2021 17:30,18/04/2021 17:40,ENDED,Live expert booking - All Goods,21998,18/04/2021 17:27,18/04/2021 17:27,1,18/04/2021 17:35,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9923133,,BOOKING,18/04/2021,18/04/2021 12:37,,19/04/2021,19/04/2021 12:45,19/04/2021 12:55,ENDED,Live expert booking - All Goods,22851,19/04/2021 12:40,19/04/2021 12:40,1,19/04/2021 13:01,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
9937206,,BOOKING,19/04/2021,19/04/2021 10:56,,20/04/2021,20/04/2021 11:00,20/04/2021 11:10,ENDED,Live expert booking - All Goods,22854,20/04/2021 09:57,"2021-04-20 09:57:38, 2021-04-20 10:05:23",2,"2021-04-20 10:05:17, 2021-04-20 10:06:02",0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
9945741,,BOOKING,19/04/2021,19/04/2021 15:14,,20/04/2021,20/04/2021 15:15,20/04/2021 15:25,ENDED,Live expert booking - All Goods,21998,20/04/2021 15:07,"2021-04-20 15:07:13, 2021-04-20 15:08:06",2,"2021-04-20 15:08:00, 2021-04-20 15:21:30",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10014757,,BOOKING,22/04/2021,22/04/2021 18:05,,24/04/2021,24/04/2021 10:15,24/04/2021 10:25,ENDED,Live expert booking - All Goods,21998,24/04/2021 10:10,24/04/2021 10:10,1,24/04/2021 10:24,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10047563,,BOOKING,24/04/2021,24/04/2021 14:02,,25/04/2021,25/04/2021 14:15,25/04/2021 14:25,ENDED,Live expert booking - All Goods,21998,25/04/2021 14:15,"2021-04-25 14:15:27, 2021-04-25 14:20:14",2,"2021-04-25 14:20:09, 2021-04-25 14:22:05",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10051073,,BOOKING,24/04/2021,24/04/2021 16:29,,25/04/2021,25/04/2021 17:00,25/04/2021 17:10,ENDED,Live expert booking - All Goods,21998,25/04/2021 17:03,"2021-04-25 17:03:31, 2021-04-25 17:05:22",2,"2021-04-25 17:05:11, 2021-04-25 17:11:44",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10076063,,BOOKING,26/04/2021,26/04/2021 12:34,,27/04/2021,27/04/2021 12:45,27/04/2021 12:55,ENDED,Live expert booking - All Goods,21998,27/04/2021 12:41,27/04/2021 12:41,1,27/04/2021 12:53,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10089397,,BOOKING,26/04/2021,26/04/2021 19:00,,28/04/2021,28/04/2021 12:00,28/04/2021 12:10,ENDED,Live expert booking - All Goods,22854,28/04/2021 12:05,28/04/2021 12:05,1,28/04/2021 12:08,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
10103972,xydk9rif-aia1-io66-blnn-5fdpmwhu0ev7,BOOKING,27/04/2021,27/04/2021 13:30,,28/04/2021,28/04/2021 13:30,28/04/2021 13:45,ENDED,Live expert booking - All Goods,22853,28/04/2021 13:29,28/04/2021 13:29,1,28/04/2021 13:37,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10114974,,BOOKING,27/04/2021,27/04/2021 19:11,,29/04/2021,29/04/2021 10:15,29/04/2021 10:25,ENDED,Live expert booking - All Goods,22851,29/04/2021 10:11,"2021-04-29 10:11:22, 2021-04-29 10:18:43, 2021-04-29 10:20:27",3,"2021-04-29 10:18:39, 2021-04-29 10:25:13",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10126692,,BOOKING,28/04/2021,28/04/2021 12:18,,29/04/2021,29/04/2021 12:30,29/04/2021 12:40,ENDED,Live expert booking - All Goods,21557,29/04/2021 12:31,29/04/2021 12:31,1,29/04/2021 12:38,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10185483,,BOOKING,01/05/2021,01/05/2021 09:37,,03/05/2021,03/05/2021 10:15,03/05/2021 10:25,ENDED,Live expert booking - All Goods,22854,03/05/2021 10:13,03/05/2021 10:13,1,03/05/2021 10:20,0,,,0,Booking - Clerk joined consumer did not join,0,3,,,,,NO,,,
10195733,,BOOKING,01/05/2021,01/05/2021 17:37,,02/05/2021,02/05/2021 17:45,02/05/2021 17:55,ENDED,Live expert booking - All Goods,21998,02/05/2021 17:41,02/05/2021 17:41,1,02/05/2021 17:51,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10200554,,BOOKING,02/05/2021,02/05/2021 08:43,,03/05/2021,03/05/2021 17:45,03/05/2021 17:55,ENDED,Live expert booking - All Goods,21998,03/05/2021 17:42,03/05/2021 17:42,1,03/05/2021 17:54,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10203774,,BOOKING,02/05/2021,02/05/2021 12:19,,03/05/2021,03/05/2021 13:15,03/05/2021 13:25,ENDED,Live expert booking - All Goods,22851,03/05/2021 13:11,03/05/2021 13:11,1,03/05/2021 13:30,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10227892,,BOOKING,03/05/2021,03/05/2021 15:56,,04/05/2021,04/05/2021 16:45,04/05/2021 16:55,ENDED,Live expert booking - All Goods,21998,04/05/2021 16:41,04/05/2021 16:41,1,04/05/2021 16:51,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10230854,,BOOKING,03/05/2021,03/05/2021 17:40,,04/05/2021,04/05/2021 17:45,04/05/2021 17:55,ENDED,Live expert booking - All Goods,21998,04/05/2021 17:41,04/05/2021 17:41,1,04/05/2021 17:52,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10272942,,BOOKING,05/05/2021,05/05/2021 16:15,,07/05/2021,07/05/2021 13:30,07/05/2021 13:40,ENDED,Live expert booking - All Goods,22017,07/05/2021 13:33,"2021-05-07 13:33:19, 2021-05-07 13:34:58",2,"2021-05-07 13:34:52, 2021-05-07 13:41:20",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10286941,,BOOKING,06/05/2021,06/05/2021 11:41,,07/05/2021,07/05/2021 14:30,07/05/2021 14:40,ENDED,Live expert booking - All Goods,22851,07/05/2021 10:15,"2021-05-07 10:15:11, 2021-05-07 10:38:09",2,"2021-05-07 10:37:47, 2021-05-07 10:38:20",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10326369,,BOOKING,08/05/2021,08/05/2021 09:49,,09/05/2021,09/05/2021 12:00,09/05/2021 12:10,ENDED,Live expert booking - All Goods,21998,09/05/2021 11:56,09/05/2021 11:56,1,09/05/2021 12:07,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10338209,,BOOKING,08/05/2021,08/05/2021 16:38,,09/05/2021,09/05/2021 16:45,09/05/2021 16:55,ENDED,Live expert booking - All Goods,21998,09/05/2021 16:37,09/05/2021 16:37,1,09/05/2021 16:53,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10362233,,BOOKING,10/05/2021,10/05/2021 10:37,,11/05/2021,11/05/2021 10:45,11/05/2021 10:55,ENDED,Live expert booking - All Goods,22851,11/05/2021 10:41,11/05/2021 10:41,1,11/05/2021 11:06,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10365307,qnq44p50-ztl3-s17a-ehpe-fwum3pm68l2q,BOOKING,10/05/2021,10/05/2021 12:14,,11/05/2021,11/05/2021 14:45,11/05/2021 14:55,ENDED,Live expert booking - All Goods,22017,11/05/2021 14:41,"2021-05-11 14:41:35, 2021-05-11 14:42:02",2,"2021-05-11 14:41:48, 2021-05-11 14:53:01",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10388300,,BOOKING,11/05/2021,11/05/2021 12:18,,12/05/2021,12/05/2021 16:00,12/05/2021 16:10,ENDED,Live expert booking - All Goods,22017,12/05/2021 15:59,12/05/2021 15:59,1,12/05/2021 16:11,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10425880,,BOOKING,13/05/2021,13/05/2021 12:00,,14/05/2021,14/05/2021 12:00,14/05/2021 12:10,ENDED,Live expert booking - All Goods,22017,14/05/2021 11:58,14/05/2021 11:58,1,14/05/2021 12:08,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10455826,,BOOKING,14/05/2021,14/05/2021 19:57,,16/05/2021,16/05/2021 12:00,16/05/2021 12:10,ENDED,Live expert booking - All Goods,21998,16/05/2021 11:54,"2021-05-16 11:54:57, 2021-05-16 12:04:02",2,"2021-05-16 12:03:40, 2021-05-16 12:07:23",0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10472746,,BOOKING,15/05/2021,15/05/2021 17:56,,17/05/2021,17/05/2021 11:00,17/05/2021 11:10,ENDED,Live expert booking - All Goods,21998,17/05/2021 10:55,17/05/2021 10:55,1,17/05/2021 11:07,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10473371,,BOOKING,15/05/2021,15/05/2021 18:39,,17/05/2021,17/05/2021 10:15,17/05/2021 10:25,ENDED,Live expert booking - All Goods,21998,17/05/2021 10:20,17/05/2021 10:20,1,17/05/2021 10:22,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10473480,,BOOKING,15/05/2021,15/05/2021 18:49,,17/05/2021,17/05/2021 18:45,17/05/2021 18:55,ENDED,Live expert booking - All Goods,22613,17/05/2021 18:49,17/05/2021 18:49,1,17/05/2021 18:55,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
10483833,,BOOKING,16/05/2021,16/05/2021 15:11,,17/05/2021,17/05/2021 15:15,17/05/2021 15:25,ENDED,Live expert booking - All Goods,22853,17/05/2021 15:11,17/05/2021 15:11,1,17/05/2021 15:36,0,,,0,Booking - Clerk joined consumer did not join,0,1,,,,,NO,,,
